;document_id;courier_id;year;record_number;pages;catalogue_title;authors;filename;document_name;n_raw_tokens
3271;3271;74642;1980;41134;[25, 26];From man of war to man of peace;Brabyn, Howard;1980_074642_41134.txt;1980_074642_41134;1149
3272;3272;74642;1980;41135;[26, 27, 28, 29];Peace begins in the classroom;Sokolova, Emilia Semenovna|Ivanyan, Inna;1980_074642_41135.txt;1980_074642_41135;1382
3273;3273;74642;1980;41136;[28, 29];The Soviet Peace Fund;Polevoi, Boris;1980_074642_41136.txt;1980_074642_41136;404
3274;3274;74642;1980;41137;[30, 31];Teaching disarmament at universities: a world survey;Gambrell, Leonard;1980_074642_41137.txt;1980_074642_41137;1276
3275;3275;74642;1980;41138;[31, 32, 33];Education for international understanding: UNESCO's Associated Schools System;Morren, Paul;1980_074642_41138.txt;1980_074642_41138;1341
3276;3276;74755;1980;40922;[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15];Victory in Nubia: Egypt, UNESCO and the world community in the greatest archaeological rescue campaign of all time, 1960-1980;Mohamed, Chehata Adam;1980_074755_40922.txt;1980_074755_40922;5302
3277;3277;74755;1980;40925;[16, 17, 18, 19];Victory in Nubia: the Sudan, UNESCO and the world community in the greatest archaeological rescue campaign of all time, 1960-1980;Sherif, Nagm-el-Din Mohamed;1980_074755_40925.txt;1980_074755_40925;1726
3278;3278;74755;1980;40926;[20, 21, 22, 23, 24, 70];Nubia unearthed: from prehistory to Pharaonic times;Säve-Söderbergh, Torgny;1980_074755_40926.txt;1980_074755_40926;3926
3279;3279;74755;1980;40930;[25, 26, 27, 28];Nubia's corridor of time: from the kingdom of Kush to the triumph of Islam;Adams, William Y.;1980_074755_40930.txt;1980_074755_40930;2368
3280;3280;74755;1980;40931;[46, 47, 70];The Holy isle of Philae;Edwards, Iorwerth Eiddon Stephen;1980_074755_40931.txt;1980_074755_40931;1478
3281;3281;74755;1980;40932;[49, 50, 51, 52];The Mysteries of Isis and Osiris;Daumas, François;1980_074755_40932.txt;1980_074755_40932;2772
3282;3282;74755;1980;40933;[53, 54, 55, 56, 57];The Magic of Abu Simbel;Desroches Noblecourt, Christiane;1980_074755_40933.txt;1980_074755_40933;3357
3283;3283;74755;1980;40934;[58, 59, 60, 61];Sermons in stones: the musings of a modern Egyptian poet before the temples of Abu Simbel;Al-Hakim, Tewfik;1980_074755_40934.txt;1980_074755_40934;1957
3284;3284;74755;1980;40935;[62, 63, 64, 65];The Flooded fortresses of Nubia;Vercoutter, Jean;1980_074755_40935.txt;1980_074755_40935;2906
3285;3285;74755;1980;40936;[66, 67, 68, 69];The Blessed land;Fernea, Robert A.;1980_074755_40936.txt;1980_074755_40936;2798
3286;3286;74755;1980;380070;[32, 33, 34, 39, 40, 41, 42, 43, 44, 45];Highlights of the archaeological expeditions;;1980_074755_380070.txt;1980_074755_380070;10065
3287;3287;74756;1980;40985;[6, 7, 8, 9, 10, 11];Highlands and islands: ecosystems in danger;Di Castri, Francesco|Glaser, Gisbert;1980_074756_40985.txt;1980_074756_40985;3420
3288;3288;74756;1980;40987;[28, 29, 30, 31, 32, 33, 38];Maestro computer: exploring the new frontiers of sound;Boulez, Pierre;1980_074756_40987.txt;1980_074756_40987;4609
3289;3289;74756;1980;40989;[33, 34, 35, 36, 37];Sex stereotypes in the classroom;Saunders, Fay E.;1980_074756_40989.txt;1980_074756_40989;3298
3290;3290;74756;1980;40993;[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27];The Bauhaus, 1919-1933: design for living in the modern world;Schnaidt, Claude;1980_074756_40993.txt;1980_074756_40993;4887
3291;3291;74756;1980;380071;[4, 5, 6];Man belongs to the earth;;1980_074756_380071.txt;1980_074756_380071;1328
3292;3292;74757;1980;41011;[4, 5, 6, 7, 8];Of mammoths and men: conservation for human survival;Batisse, Michel;1980_074757_41011.txt;1980_074757_41011;3138
3293;3293;74757;1980;41013;[20, 21, 22, 23, 24];The Human touch: man has been shaping his environment ever since prehistoric times;Di Castri, Francesco;1980_074757_41013.txt;1980_074757_41013;3222
3294;3294;74757;1980;41014;[25, 26, 27];Our evolutionary responsibility;Frankel, Otto Herzberg;1980_074757_41014.txt;1980_074757_41014;2029
3295;3295;74757;1980;41041;[10, 11, 12, 13, 14];Against the grain: at present rates one third of the world's cropland will have disappeared within twenty years;;1980_074757_41041.txt;1980_074757_41041;2076
3296;3296;74757;1980;41042;[15, 16, 17, 18, 19];Safety in numbers: ethics and self-interest demand the preservation of genetic diversity;;1980_074757_41042.txt;1980_074757_41042;3162
3297;3297;74757;1980;41044;[28, 29];Living on borrowed time: humanity is rapidly overdrawing its account with nature;;1980_074757_41044.txt;1980_074757_41044;2047
3298;3298;74757;1980;41049;[33, 34, 35, 38];The Global commons;;1980_074757_41049.txt;1980_074757_41049;1992
3299;3299;74757;1980;41051;[36, 37];A World conservation strategy;;1980_074757_41051.txt;1980_074757_41051;1569
3300;3300;74758;1980;41067;[12, 13];Literacy and the liberation of a people;Cortázar, Julio;1980_074758_41067.txt;1980_074758_41067;1697
3301;3301;74758;1980;41068;[22, 23, 26];Secrets of the written code: mother tongues and access to literacy;Ryan, John W.;1980_074758_41068.txt;1980_074758_41068;1773
3302;3302;74758;1980;41069;[27, 28, 29, 30];Letters for a young nation;Freire, Paulo;1980_074758_41069.txt;1980_074758_41069;3250
3303;3303;74758;1980;41070;[31, 32, 33];UNRWA and UNESCO: a thirty-year partnership, a comprehensive education service for Palestine refugees;Feridun, Hussein Husnu;1980_074758_41070.txt;1980_074758_41070;2295
3304;3304;74758;1980;41071;[34];The Reading habit;Staiger, Ralph C.;1980_074758_41071.txt;1980_074758_41071;783
3305;3305;74758;1980;41072;[4, 5, 6, 7, 8, 9];Literacy: a right denied to 800 million;;1980_074758_41072.txt;1980_074758_41072;3111
3306;3306;74758;1980;41073;[10];"Nicaragua's nation-wide literacy campaign; an appeal by the Director-General of UNESCO";;1980_074758_41073.txt;1980_074758_41073;1056
3307;3307;74758;1980;41074;[19, 20, 21];Unwritten wisdom;;1980_074758_41074.txt;1980_074758_41074;1557
3308;3308;74758;1980;366755;[9];Address by His Holiness Pope John Paul II on the occasion of his visit to the Headquarters of the United Nations Educational, Scientific and Cultural Organization (UNESCO), 2 June 1980;John Paul II, Pope;1980_074758_366755.txt;1980_074758_366755;243
3309;3309;74758;1980;380072;[14, 15, 16, 17];Nine award-winning campaigns;;1980_074758_380072.txt;1980_074758_380072;1682
3310;3310;74760;1980;41075;[4, 5, 6, 7, 8, 9];The Invisible woman: a conspiracy of silence conceals and devalues women's essential contributions to economic life;Stavenhagen, Rodolfo;1980_074760_41075.txt;1980_074760_41075;2486
3311;3311;74760;1980;41076;[10, 11, 12];The Plight of the woman-breadwinner;Buvinic, Mayra|Youssef, Nadia Haggag|Schumacher, Ilsa;1980_074760_41076.txt;1980_074760_41076;1727
3312;3312;74760;1980;41077;[13, 14, 15, 16, 17];Women and apartheid: black South African women stand on the lowest rung of the ladder of oppression;Ginwala, Frene|Mashiane, Shirley;1980_074760_41077.txt;1980_074760_41077;3462
3313;3313;74760;1980;41078;[20, 21, 22, 23, 24, 25];Male chauvinism in the mass media;Gallagher, Margaret;1980_074760_41078.txt;1980_074760_41078;2907
3314;3314;74760;1980;41092;[26, 27];Women in Soviet society today;Birman, Alexander;1980_074760_41092.txt;1980_074760_41092;989
3315;3315;74760;1980;41093;[28, 29, 30];Breaking the male stranglehold;Westkott, Marcia;1980_074760_41093.txt;1980_074760_41093;1893
3316;3316;74760;1980;41095;[31, 32];Africa: a new look from the inside;Tadesse, Zenebework;1980_074760_41095.txt;1980_074760_41095;1407
3317;3317;74760;1980;41096;[33];Asia: a kaleidoscope of cultures;Dube, Leela;1980_074760_41096.txt;1980_074760_41096;822
3318;3318;74760;1980;41098;[34];Latin America: a twofold servitude?;Arizpe, Lourdes;1980_074760_41098.txt;1980_074760_41098;970
3319;3319;74760;1980;41099;[6, 7];Yardsticks of social status;Solomon, Erwin S.;1980_074760_41099.txt;1980_074760_41099;629
3320;3320;74760;1980;41164;[18, 19];Women speak;;1980_074760_41164.txt;1980_074760_41164;933
3321;3321;74761;1980;41111;[33, 34];Wonders of the world;Fradier, Georges;1980_074761_41111.txt;1980_074761_41111;2119
3322;3322;74761;1980;41121;[5];Nature and culture, the human heritage: the international convention;Bolla, Gérard;1980_074761_41121.txt;1980_074761_41121;745
3323;3323;74761;1980;41125;[5];Nature and culture, the human heritage: a new partnership in the making;Batisse, Michel;1980_074761_41125.txt;1980_074761_41125;1077
3324;3324;74761;1980;41127;[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32];The World Heritage List: the first 57 entries;;1980_074761_41127.txt;1980_074761_41127;9901
3325;3325;74765;1980;42997;[4, 5, 6, 7, 8];Avicenna: Ibn Sina, a universal genius;Asimov, Muhamed S.;1980_074765_42997.txt;1980_074765_42997;2650
3326;3326;74765;1980;42998;[9, 10, 11, 12];My odyssey;Avicenna;1980_074765_42998.txt;1980_074765_42998;2819
3327;3327;74765;1980;42999;[13, 14, 15, 16, 17];The Canon of medicine: a million-word thesaurus of medical knowledge;Saïd, Hakim Mohammed;1980_074765_42999.txt;1980_074765_42999;2390
3328;3328;74765;1980;43002;[18, 19];Notes and nostrums from Dr. Avicenna's casebook;Aroua, Ahmed;1980_074765_43002.txt;1980_074765_43002;1425
3329;3329;74765;1980;43003;[20, 21, 22, 28];Al-Shifa: the world in a book;Madkur, Ibrahim Bayumi;1980_074765_43003.txt;1980_074765_43003;2009
3330;3330;74765;1980;43005;[29, 30, 31];A Philosopher under fire: Avicenna's doctrines stirred up controversy in his own time and later;Davari, Reza;1980_074765_43005.txt;1980_074765_43005;1530
3331;3331;74765;1980;43007;[32, 33, 34, 35, 38, 39];How Ibn Sina became Avicenna: transmitted to Europe, his writings sparked off an intellectual revival;Gómez Nogales, Salvador;1980_074765_43007.txt;1980_074765_43007;4037
3332;3332;74765;1980;43008;[41, 44];A Forerunner of modern science;Sadykov, Abid Sadikovich;1980_074765_43008.txt;1980_074765_43008;2426
3333;3333;74765;1980;43009;[45];The Secret of the stars;Unver, Ahmed Süheyl;1980_074765_43009.txt;1980_074765_43009;672
3334;3334;74766;1980;43011;[4, 5, 6, 9];The Dawn of greatness: 'had he produced nothing after 1907, Picasso would still have been one of the great masters of 20th century art';Suslov, Vitali Alexandrovich;1980_074766_43011.txt;1980_074766_43011;3025
3335;3335;74766;1980;43018;[11];The Man and his work: a chronological guide;Subirana, Rosa María;1980_074766_43018.txt;1980_074766_43018;1621
3336;3336;74766;1980;43019;[13, 14];"A Watershed of modern art: painted in 1907, ""Les Demoiselles d'Avignon"" revolutionized our vision of the world";Amón, Santiago;1980_074766_43019.txt;1980_074766_43019;1564
3337;3337;74766;1980;43022;[14, 15, 16, 17, 18];Guernica: a universal image of the inhumanity of war;Palau i Fabre, Josep;1980_074766_43022.txt;1980_074766_43022;2670
3338;3338;74766;1980;43025;[18];A Frozen nightmare;Okamoto, Taro;1980_074766_43025.txt;1980_074766_43025;562
3339;3339;74766;1980;43027;[20, 21, 22, 23, 24];Picasso's distortions: 'I am intent on resemblance, a resemblance more real than the real';Golding, John;1980_074766_43027.txt;1980_074766_43027;2512
3340;3340;74766;1980;43029;[23];What is cubism?;Argan, Giulio Carlo;1980_074766_43029.txt;1980_074766_43029;607
3341;3341;74766;1980;43030;[29, 30, 31];Picasso's debt to African art;Kiflé Sélassié, Beseat;1980_074766_43030.txt;1980_074766_43030;2514
3342;3342;74766;1980;43031;[32, 33];The Metamorphosis of a bull;Parmelin, Hélène;1980_074766_43031.txt;1980_074766_43031;493
3343;3343;74766;1980;43032;[34, 35, 36, 37];Beauty and the beast;Penrose, Roland;1980_074766_43032.txt;1980_074766_43032;2456
3344;3344;74766;1980;43033;[38, 39, 40];Picasso the sculptor;Gallego, Julian;1980_074766_43033.txt;1980_074766_43033;2018
3345;3345;74766;1980;43034;[41, 42, 43];The Mythical world of Picasso;Ciríci Pellicer, Alexandre;1980_074766_43034.txt;1980_074766_43034;2321
3346;3346;74766;1980;43035;[47, 48, 49, 50];The Artist and his models: a mercurial, unceasing analysis of the human face;Bozo, Dominique;1980_074766_43035.txt;1980_074766_43035;2353
3347;3347;74734;1981;43638;[5, 6];The Handicapped tenth of humanity;UNESCO. Director-General, Deputy, 1978-1981 (Mayor, F.);1981_074734_43638.txt;1981_074734_43638;1589
3348;3348;74734;1981;43639;[10, 11];The Courage to take risks;Roberts, Edward V.;1981_074734_43639.txt;1981_074734_43639;942
3349;3349;74734;1981;43640;[12, 13];Seeing with my hands;Skorokhodova, Olga I.;1981_074734_43640.txt;1981_074734_43640;1590
3350;3350;74734;1981;43658;[14, 15];The Handicap of prejudice;Mba, Peter O.;1981_074734_43658.txt;1981_074734_43658;1105
3351;3351;74734;1981;43659;[17];I am so afraid they will laugh at me;Lundahl, Barbro;1981_074734_43659.txt;1981_074734_43659;1066
3352;3352;74734;1981;43660;[18, 20, 21];The UNESCO Braille Courier;Potter, Frederick H.;1981_074734_43660.txt;1981_074734_43660;1447
3353;3353;74734;1981;43661;[22];Louis Braille: a touch of genius;Guillemet, Serge;1981_074734_43661.txt;1981_074734_43661;1379
3354;3354;74734;1981;43662;[23];UNESCO and the International Year of Disabled Persons;Sundberg, Nils Ivar;1981_074734_43662.txt;1981_074734_43662;1296
3355;3355;74734;1981;43664;[25, 26, 27, 28];Disability and the developing world;Acton, Norman;1981_074734_43664.txt;1981_074734_43664;3647
3356;3356;74734;1981;43665;[30, 31];A Future for every blind child: ABC International;Posmowski, Pierrette;1981_074734_43665.txt;1981_074734_43665;1926
3357;3357;74734;1981;43670;[7];The United Nations Declaration on the Rights of Disabled Persons;;1981_074734_43670.txt;1981_074734_43670;864
3358;3358;74735;1981;44536;[4, 5, 6, 7, 8];Mass tourism and cultural traditions;Bouhdiba, Abdelwahab;1981_074735_44536.txt;1981_074735_44536;2737
3359;3359;74735;1981;44538;[9];"Tourism; passport to development?";Kadt, Emanuel Jehuda de;1981_074735_44538.txt;1981_074735_44538;1012
3360;3360;74735;1981;44540;[20, 21, 22, 23];Brazil's Museum of the Unconscious: a bold experiment in psychotherapy and art;Camargo e Almeida-Moro, Fernanda de;1981_074735_44540.txt;1981_074735_44540;2059
3361;3361;74735;1981;44541;[24, 25, 26, 27];High-speed language learning: how to study while you 'sleep';Vaisburd, Mira;1981_074735_44541.txt;1981_074735_44541;2030
3362;3362;74735;1981;44544;[28, 29, 30, 31, 32, 33];The Resurgence of sail;Gillette, Arthur Lavery;1981_074735_44544.txt;1981_074735_44544;2996
3363;3363;74735;1981;44549;[11, 12, 13, 14, 15, 16, 17];The Water decade: a world-wide effort to provide clean water and adequate sanitation for all by 1990;;1981_074735_44549.txt;1981_074735_44549;4758
3364;3364;74736;1981;44555;[5];Science in the service of art;Hours, Magdeleine;1981_074736_44555.txt;1981_074736_44555;1031
3365;3365;74736;1981;44556;[21, 22];Art, archaeology and the atom: nuclear dating techniques and how they work;Keisch, Bernard;1981_074736_44556.txt;1981_074736_44556;1224
3366;3366;74736;1981;44557;[24, 25, 26, 34];A Rogues' gallery of fakes;Fleming, Stuart J.;1981_074736_44557.txt;1981_074736_44557;2643
3367;3367;74736;1981;44560;[27, 28];The Principles of conservation;Feilden, Bernard M.;1981_074736_44560.txt;1981_074736_44560;1431
3368;3368;74736;1981;44562;[30, 31, 32];A Museum in a suitcase: three-dimensional 'replicas' of works of art, produced by the astonishing technique of holography;Yavtushenko, Ivan Grigorievich|Markov, Vladimir Borisovich;1981_074736_44562.txt;1981_074736_44562;1911
3369;3369;74736;1981;44564;[6, 7];Lascaux: saving a sanctuary of prehistoric art;;1981_074736_44564.txt;1981_074736_44564;1482
3370;3370;74736;1981;44569;[8, 9, 10, 11];The Hall of Bulls: reconstituted masterpieces of early man;;1981_074736_44569.txt;1981_074736_44569;1107
3371;3371;74736;1981;44576;[12, 13, 14];The Scientific investigation of painting;;1981_074736_44576.txt;1981_074736_44576;1927
3372;3372;74736;1981;44578;[15];Heat treatment unmasks a sham Zapotec;;1981_074736_44578.txt;1981_074736_44578;489
3373;3373;74736;1981;44580;[16];X-ray microfluorescence and a Merovingian treasure;;1981_074736_44580.txt;1981_074736_44580;537
3374;3374;74736;1981;44583;[17, 18];Ancient metallurgy: the computer is turning up a mine of information;;1981_074736_44583.txt;1981_074736_44583;1350
3375;3375;74736;1981;44584;[20, 21];Anatomy of a harp;;1981_074736_44584.txt;1981_074736_44584;1021
3376;3376;74737;1981;44585;[6, 7, 8, 9, 10, 11];Ecology: the genesis of a science of man and nature;Di Castri, Francesco;1981_074737_44585.txt;1981_074737_44585;4460
3377;3377;74737;1981;44586;[13, 14, 15, 16];The Tropical forest: a rich but fragile resource;Golley, Frank B.|Hadley, Malcolm;1981_074737_44586.txt;1981_074737_44586;4063
3378;3378;74737;1981;44587;[18, 19, 20, 21, 22];Marginal lands: inhospitable 'fringe' regions ingeniously turned to human advantage;Ayyad, Mohamed|Glaser, Gisbert;1981_074737_44587.txt;1981_074737_44587;3998
3379;3379;74737;1981;44588;[23];Cities in crisis;Giacomini, Valerio;1981_074737_44588.txt;1981_074737_44588;928
3380;3380;74737;1981;44590;[24, 25, 26, 27];The Ecology of megalopolis;Boyden, Stephen|Celecia, Stephen;1981_074737_44590.txt;1981_074737_44590;3327
3381;3381;74737;1981;44591;[28, 29, 34];Conservation for development;Lusigi, Walter J.|Robertson, Jane;1981_074737_44591.txt;1981_074737_44591;1999
3382;3382;74737;1981;44592;[30, 31];Biosphere reserves in the USSR;Sokolov, Vladimir E.|Gounin, Piotr;1981_074737_44592.txt;1981_074737_44592;1083
3383;3383;74737;1981;44594;[34];MAB: perspectives and prospects;Slatyer, R.O.;1981_074737_44594.txt;1981_074737_44594;787
3384;3384;74737;1981;44595;[4, 5];Man and the Biosphere: the first ten years of UNESCO's environmental programme;;1981_074737_44595.txt;1981_074737_44595;566
